1,虞,穆,13323304348,ym@datapipeline.com,active    ,1982-02-03,山西省
2343,康,薛,13236387783,kx@datapipeline.com,inactive  ,1989-09-24,山西省
2344,侯,仰任,13761797473,hyr@datapipeline.com,active    ,1984-10-15,天津市
2345,平,步,18657943790,pb@datapipeline.com,active    ,1986-08-13,山西省
2346,仇,文,13875713102,cw@datapipeline.com,current   ,1999-06-25,河北省
2347,那,松,18587271810,ns@datapipeline.com,inactive  ,1994-08-28,河北省
2348,丰,邰巩,15272835259,ftg@datapipeline.com,inactive  ,1992-06-21,河北省
2349,禹,柴印,15343712334,ycy@datapipeline.com,inactive  ,1985-10-21,河北省
2350,董,厍寿,13985404398,dss@datapipeline.com,active    ,1985-06-06,北京市
2351,盖,茅黄,18623924184,gmh@datapipeline.com,current   ,1981-09-18,河北省
2352,封,阚廖,15764634420,fkl@datapipeline.com,active    ,1980-11-21,天津市
2353,文,慎衡,18593367700,wsh@datapipeline.com,inactive  ,1992-04-20,北京市
2354,牧,刁皮,15623523101,mdp@datapipeline.com,inactive  ,1995-12-22,北京市
2355,尹,劳宣,15385814795,ylx@datapipeline.com,inactive  ,1982-10-30,山西省
2356,容,古雍,18369339720,rgy@datapipeline.com,active    ,1992-09-16,天津市
2357,寇,冀於,15992602610,kjy@datapipeline.com,active    ,1985-09-30,北京市
2358,仇,武,13493866560,cw@datapipeline.com,current   ,1987-02-01,天津市
2359,农,蓬,15554976672,np@datapipeline.com,active    ,1997-05-18,河北省
2360,咸,郑,13741257264,xz@datapipeline.com,inactive  ,1981-07-27,河北省
2361,牛,荆丁,15270852004,njd@datapipeline.com,active    ,1980-04-11,天津市
2362,柴,乜,15334472152,cm@datapipeline.com,active    ,1995-08-03,河北省
2363,衡,屈,13352723756,hq@datapipeline.com,inactive  ,1989-02-28,河北省
2364,夏,麻寇,18631859705,xmk@datapipeline.com,inactive  ,1990-04-06,北京市
2365,须,印万,13330748283,xyw@datapipeline.com,active    ,1986-03-11,天津市
2366,麻,阚,13576604513,mk@datapipeline.com,inactive  ,1986-05-05,天津市
2367,慕,成,13627477244,mc@datapipeline.com,current   ,1995-09-12,北京市
2368,邹,禹尹,18646071752,zyy@datapipeline.com,inactive  ,1992-04-23,北京市
2369,别,祝束,15690053244,bzs@datapipeline.com,inactive  ,1989-02-16,河北省
2370,耿,汪,18818113725,gw@datapipeline.com,active    ,1987-12-06,山西省
2371,别,暴蔚,18318061480,bbw@datapipeline.com,inactive  ,1988-04-13,天津市
2372,蒯,应苗,15286227784,kym@datapipeline.com,active    ,1989-11-30,河北省
2373,裴,任,13487946951,pr@datapipeline.com,current   ,1999-07-15,天津市
2374,毕,屠湛,18785269712,btz@datapipeline.com,inactive  ,1994-01-18,河北省
2375,汪,竺卞,18363533162,wzb@datapipeline.com,current   ,1994-04-15,山西省
2376,孟,咸阚,15321521600,mxk@datapipeline.com,inactive  ,1990-10-23,北京市
2377,方,丁,13987435384,fd@datapipeline.com,inactive  ,1985-08-22,天津市
2378,应,郁冀,18761796979,yyj@datapipeline.com,inactive  ,1993-07-16,北京市
2379,蓝,牧邓,18780153515,lmd@datapipeline.com,inactive  ,1986-09-21,山西省
2380,璩,陶沙,13988848887,qts@datapipeline.com,inactive  ,1984-07-15,天津市
2381,班,万,18548156735,bw@datapipeline.com,current   ,1985-06-24,山西省
2382,万,仰堵,13931894320,wyd@datapipeline.com,current   ,1987-09-30,北京市
2383,水,仰通,15461502966,syt@datapipeline.com,current   ,1994-05-09,天津市
2384,卞,元施,15261431478,bys@datapipeline.com,active    ,1998-01-30,山西省
2385,经,沃,15249547718,jw@datapipeline.com,inactive  ,1998-02-11,河北省
2386,申,路能,15975163834,sln@datapipeline.com,inactive  ,1981-02-14,天津市
2387,滑,韶邓,15797723571,hsd@datapipeline.com,inactive  ,1994-10-17,山西省
2388,封,於扈,13464635304,fyh@datapipeline.com,current   ,1992-05-26,河北省
2389,宁,左廉,15255516644,nzl@datapipeline.com,inactive  ,1990-06-15,河北省
2390,隗,锺邰,15574125376,wzt@datapipeline.com,active    ,1988-05-06,河北省
2391,顾,乌袁,18470799415,gwy@datapipeline.com,current   ,1992-11-14,天津市
2392,饶,经詹,18456038274,rjz@datapipeline.com,current   ,1985-11-04,河北省
2393,禄,钮姚,15970379057,lny@datapipeline.com,inactive  ,1996-12-14,天津市
2394,苗,连,18520355468,ml@datapipeline.com,inactive  ,1998-08-06,天津市
2395,纪,嵇濮,13535725564,jjp@datapipeline.com,current   ,1994-05-21,天津市
2396,颜,阚诸,13138084045,ykz@datapipeline.com,current   ,1986-04-03,山西省
2397,单,梅国,15870344974,dmg@datapipeline.com,inactive  ,1981-11-16,天津市
2398,花,能乜,18473664512,hnm@datapipeline.com,active    ,1980-04-13,河北省
2399,汪,昌古,15890818280,wcg@datapipeline.com,active    ,1987-07-06,北京市
2400,白,齐蓟,15960036404,bqj@datapipeline.com,active    ,1997-01-10,山西省
2401,吕,崔阙,15455064169,lcq@datapipeline.com,inactive  ,1991-04-23,天津市
2402,全,萧邰,18774248351,qxt@datapipeline.com,inactive  ,1994-11-29,北京市
2403,江,宗,15112127686,jz@datapipeline.com,active    ,1982-04-15,北京市
2404,安,吉师,13423003029,ajs@datapipeline.com,inactive  ,1988-01-16,山西省
2405,农,荀居,18576651314,nxj@datapipeline.com,inactive  ,1982-07-14,北京市
2406,于,汲,18957016865,yj@datapipeline.com,inactive  ,1988-05-03,河北省
2407,成,程习,18887391625,ccx@datapipeline.com,active    ,1995-03-24,天津市
2408,黎,安武,15620994328,law@datapipeline.com,current   ,1988-10-09,天津市
2409,巴,米丘,18910376050,bmq@datapipeline.com,inactive  ,1993-02-07,北京市
2410,房,糜纪,15460465518,fmj@datapipeline.com,inactive  ,1999-09-25,河北省
2411,凌,盛俞,15345231812,lsy@datapipeline.com,current   ,1999-04-05,北京市
2412,巴,夔,15642886452,bk@datapipeline.com,inactive  ,1986-11-02,北京市
2413,耿,东,15149322059,gd@datapipeline.com,inactive  ,1987-02-21,河北省
2414,古,师,15967848356,gs@datapipeline.com,current   ,1998-08-16,河北省
2415,游,裘,13324676964,yq@datapipeline.com,inactive  ,1982-08-19,山西省
2416,屠,唐,18384338156,tt@datapipeline.com,inactive  ,1981-11-02,河北省
2417,相,何国,13585257445,xhg@datapipeline.com,inactive  ,1991-05-09,山西省
2418,宁,寿羊,13358932918,nsy@datapipeline.com,active    ,1986-10-16,山西省
2419,班,贺郎,15720061261,bhl@datapipeline.com,inactive  ,1995-10-04,山西省
2420,红,陶,15312919780,ht@datapipeline.com,inactive  ,1991-01-19,山西省
2421,张,滕项,18255199765,ztx@datapipeline.com,active    ,1981-02-13,河北省
2422,袁,韩,15628325619,yh@datapipeline.com,active    ,1990-01-31,河北省
2423,牧,从,18157472153,mc@datapipeline.com,active    ,1981-12-07,北京市
2424,皮,后,15937406569,ph@datapipeline.com,current   ,1996-09-07,北京市
2425,郁,辛,15996443500,yx@datapipeline.com,active    ,1987-04-20,河北省
2426,隗,戈,18771147333,wg@datapipeline.com,inactive  ,1990-12-07,北京市
2427,刘,方,13522455005,lf@datapipeline.com,inactive  ,1998-05-12,天津市
2428,骆,邴,18557293184,lb@datapipeline.com,current   ,1996-03-27,天津市
2429,严,娄阚,15871357108,ylk@datapipeline.com,inactive  ,1990-11-13,河北省
2430,和,相,13359774362,hx@datapipeline.com,inactive  ,1997-11-28,天津市
2431,印,沃,15182391697,yw@datapipeline.com,inactive  ,1989-08-28,北京市
2432,扈,殳,13315068365,hs@datapipeline.com,inactive  ,1997-03-02,河北省
2433,红,冯高,18516938257,hfg@datapipeline.com,active    ,1988-06-05,河北省
2434,宁,贝,13723011075,nb@datapipeline.com,active    ,1987-03-10,河北省
2435,单,宗,15524198106,dz@datapipeline.com,current   ,1981-12-08,北京市
2436,梅,勾,15286589690,mg@datapipeline.com,current   ,1983-02-10,北京市
2437,屠,苍,13887211284,tc@datapipeline.com,active    ,1989-08-05,天津市
2438,侯,宋,13747862597,hs@datapipeline.com,active    ,1989-07-09,河北省
2439,梁,蓬,18482621623,lp@datapipeline.com,active    ,1996-03-05,山西省
2440,丘,伏孔,13335895156,qfk@datapipeline.com,current   ,1980-03-27,河北省
2441,颜,樊,18190501836,yf@datapipeline.com,current   ,1993-11-13,天津市
2442,伏,劳侯,13979316087,flh@datapipeline.com,inactive  ,1995-02-09,天津市
2443,弘,嵇司,18661645896,hjs@datapipeline.com,inactive  ,1995-01-05,河北省
2444,巫,蒲安,18431825504,wpa@datapipeline.com,inactive  ,1990-04-02,河北省
2445,詹,谭滕,15687171389,ztt@datapipeline.com,current   ,1994-07-27,山西省
2446,何,吉丰,15639378593,hjf@datapipeline.com,inactive  ,1984-08-24,天津市
2447,简,毕,15346113083,jb@datapipeline.com,active    ,1987-02-07,天津市
2448,贾,简项,13365744937,jjx@datapipeline.com,inactive  ,1984-01-05,山西省
2449,於,殳,18780933459,ys@datapipeline.com,inactive  ,1994-08-25,山西省
2450,杭,充冷,15615547437,hcl@datapipeline.com,active    ,1988-05-19,北京市
2451,祝,梅汪,15642238629,zmw@datapipeline.com,inactive  ,1992-11-10,山西省
2452,和,羿,15933859315,hy@datapipeline.com,active    ,1980-03-23,河北省
2453,顾,毛,18543049869,gm@datapipeline.com,inactive  ,1980-10-09,河北省
2454,仲,史璩,15594366525,zsq@datapipeline.com,inactive  ,1998-04-28,河北省
2455,蒯,巢边,15291867420,kcb@datapipeline.com,active    ,1984-11-03,天津市
2456,甘,寇,13731472790,gk@datapipeline.com,inactive  ,1999-11-12,天津市
2457,宗,邰关,15555653584,ztg@datapipeline.com,active    ,1989-10-16,北京市
2458,益,盖,15552693054,yg@datapipeline.com,inactive  ,1984-07-19,山西省
2459,韶,包,13898929363,sb@datapipeline.com,active    ,1998-08-12,北京市
2460,郤,卜简,18434521573,xbj@datapipeline.com,inactive  ,1987-12-26,山西省
2461,华,宗山,15450212445,hzs@datapipeline.com,inactive  ,1982-03-23,天津市
2462,邹,隗咸,18978014451,zwx@datapipeline.com,inactive  ,1980-08-27,山西省
2463,翟,印,15311788358,zy@datapipeline.com,current   ,1980-11-23,河北省
2464,须,安,15861211317,xa@datapipeline.com,inactive  ,1980-10-23,天津市
2465,郑,纪樊,15846938199,zjf@datapipeline.com,current   ,1981-12-05,天津市
2466,彭,谭郜,15674852980,ptg@datapipeline.com,inactive  ,1993-05-01,天津市
2467,包,戚,15273581908,bq@datapipeline.com,current   ,1981-12-01,天津市
2468,程,伏,18815337359,cf@datapipeline.com,active    ,1982-04-29,北京市
2469,竺,元甘,13774331174,zyg@datapipeline.com,active    ,1994-01-14,山西省
2470,荀,窦厉,18197527897,xdl@datapipeline.com,inactive  ,1983-12-26,天津市
2471,解,胥劳,15480327211,jxl@datapipeline.com,current   ,1984-02-17,天津市
2472,沃,翁,13872932635,ww@datapipeline.com,inactive  ,1999-08-01,天津市
2473,东,陶,15460206713,dt@datapipeline.com,inactive  ,1998-02-07,天津市
2474,乌,蒙詹,15983735102,wmz@datapipeline.com,inactive  ,1984-07-08,天津市
2475,仇,竺桓,15364105490,czh@datapipeline.com,current   ,1983-12-02,天津市
2476,阴,汤,15342094060,yt@datapipeline.com,inactive  ,1983-03-27,北京市
2477,应,李欧,15370083800,ylo@datapipeline.com,current   ,1992-08-11,山西省
2478,阙,阙,18441558808,qq@datapipeline.com,inactive  ,1996-08-08,山西省
2479,甘,谭富,15940272737,gtf@datapipeline.com,current   ,1993-10-03,山西省
2480,郎,嵇,15369862791,lj@datapipeline.com,active    ,1984-08-22,天津市
2481,慎,米陶,15580097891,smt@datapipeline.com,active    ,1985-11-07,山西省
2482,厍,巢易,15224193621,scy@datapipeline.com,inactive  ,1985-02-17,北京市
2483,柏,郤,15562206424,bx@datapipeline.com,inactive  ,1987-04-24,天津市
2484,邓,咸,18338347351,dx@datapipeline.com,active    ,1992-07-28,北京市
2485,沃,厍毋,18712076280,wsw@datapipeline.com,active    ,1989-02-09,天津市
2486,蓝,仰阮,15641211976,lyr@datapipeline.com,active    ,1982-02-27,河北省
2487,封,柯安,13523318647,fka@datapipeline.com,active    ,1983-08-18,山西省
2488,薛,松贺,15360831317,xsh@datapipeline.com,current   ,1998-01-14,天津市
2489,敖,卫闽,15451318318,awm@datapipeline.com,current   ,1982-10-17,河北省
2490,茅,郝裴,18529957909,mhp@datapipeline.com,active    ,1992-05-24,天津市
2491,衡,江,18471952951,hj@datapipeline.com,active    ,1989-08-13,北京市
2492,樊,终穆,18741429441,fzm@datapipeline.com,current   ,1995-03-01,天津市
2493,容,钮,13799111573,rn@datapipeline.com,inactive  ,1993-02-06,北京市
2494,桑,米,18411081500,sm@datapipeline.com,inactive  ,1998-10-15,山西省
2495,汤,柯松,18984825751,tks@datapipeline.com,inactive  ,1999-08-06,北京市
2496,廖,逄相,15471059580,lpx@datapipeline.com,inactive  ,1986-10-30,山西省
2497,须,牛,15836579168,xn@datapipeline.com,inactive  ,1983-10-16,北京市
2498,索,钱,13337046830,sq@datapipeline.com,active    ,1999-05-26,天津市
2499,房,居劳,13614654208,fjl@datapipeline.com,inactive  ,1987-12-10,北京市
2500,越,那,18384303546,yn@datapipeline.com,inactive  ,1980-06-02,河北省
2501,时,萧,13312136557,sx@datapipeline.com,active    ,1986-02-16,山西省
2502,丘,邬裴,13982943686,qwp@datapipeline.com,active    ,1993-11-02,北京市
2503,班,许,13484495334,bx@datapipeline.com,current   ,1986-06-04,天津市
2504,洪,焦,18888424051,hj@datapipeline.com,inactive  ,1998-02-18,北京市
2505,逄,宫,18212167701,pg@datapipeline.com,current   ,1989-04-30,河北省
2506,杜,娄,15560091622,dl@datapipeline.com,inactive  ,1982-06-27,天津市
2507,巩,房糜,15815418406,gfm@datapipeline.com,inactive  ,1995-12-27,山西省
2508,楮,伏黎,15481282849,cfl@datapipeline.com,current   ,1986-11-29,山西省
2509,吕,荆饶,15697159975,ljr@datapipeline.com,active    ,1984-12-03,山西省
2510,闽,焦贺,18492088411,mjh@datapipeline.com,inactive  ,1998-11-04,北京市
2511,柴,简蒙,18749534730,cjm@datapipeline.com,inactive  ,1983-07-15,北京市
2512,欧,邹,13885653485,oz@datapipeline.com,active    ,1994-05-01,北京市
2513,昝,双冷,13725144423,zsl@datapipeline.com,active    ,1997-09-07,北京市
2514,桂,童左,18112543545,gtz@datapipeline.com,active    ,1984-06-18,北京市
2515,陆,能,18192975506,ln@datapipeline.com,inactive  ,1998-12-04,山西省
2516,芮,贡蒋,18887518574,rgj@datapipeline.com,inactive  ,1991-02-05,北京市
2517,薛,危,13225121640,xw@datapipeline.com,active    ,1989-12-25,北京市
1867,羿,幸陆,13438624970,yxl@datapipeline.com,inactive  ,1986-01-07,北京市
1868,薛,邓,15749382736,xd@datapipeline.com,inactive  ,1987-03-28,天津市
1869,储,栾,13419117366,cl@datapipeline.com,inactive  ,1987-01-20,天津市
1870,毋,农裘,15357722815,wnq@datapipeline.com,current   ,1993-11-06,北京市
1871,巢,晏巫,13726054523,cyw@datapipeline.com,inactive  ,1998-10-19,河北省
1872,萧,慎徐,15282858145,xsx@datapipeline.com,inactive  ,1987-10-02,天津市
1873,邹,蒋梅,15967122171,zjm@datapipeline.com,inactive  ,1986-09-28,北京市
1874,倪,左,13581956929,nz@datapipeline.com,inactive  ,1984-02-01,河北省
1875,倪,舒羿,18715062376,nsy@datapipeline.com,inactive  ,1988-06-17,山西省
1876,蔺,卜边,18687605689,lbb@datapipeline.com,inactive  ,1995-10-05,北京市
1877,仰,安季,13485541120,yaj@datapipeline.com,inactive  ,1995-11-28,北京市
1878,别,任闻,18257251517,brw@datapipeline.com,current   ,1980-06-18,天津市
1879,包,段章,13157495023,bdz@datapipeline.com,current   ,1995-08-16,天津市
1880,徐,吉,15571995006,xj@datapipeline.com,current   ,1995-02-07,北京市
1881,高,能司,15172477917,gns@datapipeline.com,inactive  ,1981-03-05,北京市
1882,吕,瞿,18472478547,lj@datapipeline.com,inactive  ,1995-11-22,河北省
1883,岑,祁,18645538699,cq@datapipeline.com,active    ,1985-08-11,天津市
1884,成,蒋喻,15581129602,cjy@datapipeline.com,inactive  ,1991-09-20,河北省
1885,习,窦郤,18277131454,xdx@datapipeline.com,inactive  ,1982-08-16,北京市
1886,蒋,东,18153999671,jd@datapipeline.com,inactive  ,1999-04-06,北京市
1887,胡,麻,15662934025,hm@datapipeline.com,current   ,1985-08-10,河北省
1888,经,尚厍,15432736771,jss@datapipeline.com,current   ,1999-09-19,北京市
1889,祝,薛祁,13681318360,zxq@datapipeline.com,current   ,1980-02-18,山西省
1890,籍,郁,18717434235,jy@datapipeline.com,inactive  ,1985-06-22,天津市
1891,倪,王濮,15214769751,nwp@datapipeline.com,inactive  ,1982-12-11,河北省
1892,能,蓟,13970605196,nj@datapipeline.com,inactive  ,1986-11-07,山西省
1893,养,奚孟,18917738699,yxm@datapipeline.com,inactive  ,1982-02-12,北京市
1894,越,严,18337721861,yy@datapipeline.com,active    ,1998-10-12,天津市
1895,包,仇,15943061073,bc@datapipeline.com,active    ,1988-07-03,北京市
1896,虞,郗柯,18185717636,yxk@datapipeline.com,inactive  ,1983-03-05,北京市
1897,骆,怀,13595543757,lh@datapipeline.com,current   ,1992-04-01,山西省
1898,柴,单廖,18531435387,cdl@datapipeline.com,inactive  ,1986-01-02,北京市
1899,江,洪明,13941959633,jhm@datapipeline.com,inactive  ,1982-05-16,天津市
1900,宋,燕,15527148902,sy@datapipeline.com,current   ,1997-08-28,山西省
1901,权,平谈,13687524815,qpt@datapipeline.com,active    ,1999-09-23,北京市
1902,戈,蓟,18670485250,gj@datapipeline.com,inactive  ,1988-06-30,天津市
1903,夔,宓熊,15141105095,kmx@datapipeline.com,active    ,1986-02-20,天津市
1904,须,幸,15121906703,xx@datapipeline.com,active    ,1986-11-04,山西省
1905,屈,华暨,18428509619,qhj@datapipeline.com,inactive  ,1985-02-19,山西省
1906,容,戴,18366845517,rd@datapipeline.com,current   ,1983-05-15,山西省
1907,苏,韶,18679762722,ss@datapipeline.com,inactive  ,1980-04-14,天津市
1908,贡,郁,15610565514,gy@datapipeline.com,current   ,1992-11-10,河北省
1909,贾,乔池,18733573032,jqc@datapipeline.com,current   ,1986-01-05,天津市
1910,酆,甘弘,13813283088,fgh@datapipeline.com,inactive  ,1992-11-03,河北省
1911,司,龙樊,18862999123,slf@datapipeline.com,active    ,1996-09-25,河北省
1912,耿,双皮,15847661679,gsp@datapipeline.com,inactive  ,1995-02-05,山西省
1913,杨,汤谈,15851572293,ytt@datapipeline.com,inactive  ,1985-07-03,天津市
1914,丰,谢,18267865461,fx@datapipeline.com,active    ,1991-02-18,北京市
1915,后,王於,18692487198,hwy@datapipeline.com,current   ,1985-08-01,河北省
1916,祁,竺管,13893622879,qzg@datapipeline.com,active    ,1990-09-25,山西省
1917,沈,竺越,15486319776,szy@datapipeline.com,active    ,1992-07-17,河北省
1918,庾,顾桑,13580387666,ygs@datapipeline.com,current   ,1997-07-06,北京市
1919,宋,家,15446168383,sj@datapipeline.com,active    ,1997-03-08,河北省
1920,章,璩国,15559652356,zqg@datapipeline.com,inactive  ,1991-11-18,北京市
1921,齐,车,13896526333,qc@datapipeline.com,current   ,1981-09-14,天津市
1922,向,富,15436937040,xf@datapipeline.com,inactive  ,1994-02-21,河北省
1923,强,盛莘,18737294173,qsx@datapipeline.com,current   ,1987-07-12,山西省
1924,韩,黎,18352115720,hl@datapipeline.com,active    ,1989-09-25,北京市
1925,耿,马,15414365852,gm@datapipeline.com,inactive  ,1984-01-14,北京市
1926,裴,乜古,18287545865,pmg@datapipeline.com,inactive  ,1986-10-03,天津市
1927,温,夔,13410494555,wk@datapipeline.com,inactive  ,1995-09-18,山西省
1928,戴,池纪,15432287650,dcj@datapipeline.com,current   ,1988-05-13,山西省
1929,乔,池,15655121159,qc@datapipeline.com,current   ,1996-02-08,山西省
1930,饶,荆廉,18242659005,rjl@datapipeline.com,current   ,1985-10-19,河北省
1931,阚,尚终,18143662107,ksz@datapipeline.com,inactive  ,1987-07-07,天津市
1932,从,包,13438863777,cb@datapipeline.com,current   ,1987-06-13,天津市
1933,翟,单唐,15684423150,zdt@datapipeline.com,inactive  ,1986-10-07,山西省
1934,元,井蔺,15171408028,yjl@datapipeline.com,inactive  ,1985-02-21,天津市
1935,郎,阚,18576139476,lk@datapipeline.com,inactive  ,1987-05-13,河北省
1936,王,喻,18470196342,wy@datapipeline.com,inactive  ,1994-03-29,山西省
1937,惠,欧江,15571532630,hoj@datapipeline.com,inactive  ,1991-04-22,天津市
1938,荣,薄葛,15978474572,rbg@datapipeline.com,active    ,1995-10-02,河北省
1939,田,终孔,13343737797,tzk@datapipeline.com,inactive  ,1985-08-19,天津市
1940,任,冯沃,18627633701,rfw@datapipeline.com,active    ,1984-06-25,北京市
1941,常,相,15485648773,cx@datapipeline.com,inactive  ,1983-05-14,北京市
1942,聂,吕,13634933274,nl@datapipeline.com,inactive  ,1989-04-03,北京市
1943,闻,家,15370012104,wj@datapipeline.com,active    ,1999-08-25,河北省
1944,丁,屠郭,15391031582,dtg@datapipeline.com,inactive  ,1990-11-08,山西省
1945,全,宣顾,18322829593,qxg@datapipeline.com,active    ,1985-11-26,北京市
1946,杜,公包,15124904289,dgb@datapipeline.com,inactive  ,1985-12-13,天津市
1947,衡,向,18923553471,hx@datapipeline.com,current   ,1982-01-19,山西省
1948,喻,那邴,15929217201,ynb@datapipeline.com,inactive  ,1983-12-13,天津市
1949,郭,丁,18517066321,gd@datapipeline.com,inactive  ,1987-03-31,北京市
1950,霍,虞,13444007362,hy@datapipeline.com,active    ,1984-11-24,山西省
1951,奚,空庾,18969925331,xky@datapipeline.com,inactive  ,1987-04-06,河北省
1952,习,柴闽,15924433823,xcm@datapipeline.com,inactive  ,1985-11-13,北京市
1953,支,成,15330949281,zc@datapipeline.com,active    ,1981-07-31,山西省
1954,邵,俞,15418959591,sy@datapipeline.com,current   ,1988-10-30,天津市
1955,汤,宦,15236814186,th@datapipeline.com,inactive  ,1997-10-21,北京市
1956,季,贺凌,15316635104,jhl@datapipeline.com,active    ,1994-11-20,天津市
1957,牛,充苍,13934928646,ncc@datapipeline.com,inactive  ,1988-04-21,天津市
1958,厉,訾,18667146642,lz@datapipeline.com,active    ,1984-08-30,北京市
1959,庄,邬,13429124100,zw@datapipeline.com,inactive  ,1996-11-15,北京市
2704,谷,毛,13328296665,gm@datapipeline.com,inactive  ,1986-08-01,北京市
2705,阙,郗,18122917533,qx@datapipeline.com,active    ,1980-04-20,北京市
2706,左,管束,13580111979,zgs@datapipeline.com,inactive  ,1996-03-07,天津市
2707,田,宗,18741602662,tz@datapipeline.com,inactive  ,1985-06-13,山西省
2708,汲,逄危,18551089953,jpw@datapipeline.com,active    ,1983-04-16,天津市
2709,宗,郑,15913442200,zz@datapipeline.com,inactive  ,1980-04-05,山西省
2710,窦,龚麹,15963425967,dgq@datapipeline.com,inactive  ,1990-11-14,河北省
2711,郗,阎余,15126766957,xyy@datapipeline.com,current   ,1989-06-02,河北省
2712,红,凤,13578093446,hf@datapipeline.com,inactive  ,1982-11-26,河北省
2713,晏,楮,18694201899,yc@datapipeline.com,current   ,1980-01-05,河北省
2714,扈,岑宿,13194156004,hcs@datapipeline.com,current   ,1992-01-31,天津市
2715,盖,元,18933432101,gy@datapipeline.com,inactive  ,1994-10-07,北京市
2716,皮,濮红,18738617687,pph@datapipeline.com,active    ,1998-03-16,天津市
2717,夔,危冯,18167725062,kwf@datapipeline.com,inactive  ,1991-02-19,天津市
2718,杭,万孟,13594117065,hwm@datapipeline.com,inactive  ,1981-09-07,山西省
2719,滑,万夔,15825548610,hwk@datapipeline.com,current   ,1997-08-13,北京市
2720,叶,郦,13345266591,yl@datapipeline.com,inactive  ,1992-11-12,北京市
2721,周,孔秦,18446976285,zkq@datapipeline.com,current   ,1998-03-19,天津市
2722,滕,段,13864939194,td@datapipeline.com,inactive  ,1986-08-27,河北省
2723,毕,安,13665819165,ba@datapipeline.com,active    ,1991-07-24,山西省
2724,伏,利靳,13737985997,flj@datapipeline.com,inactive  ,1981-09-07,北京市
2725,岑,燕,15841722781,cy@datapipeline.com,current   ,1994-06-26,北京市
2726,匡,蔡,13371209536,kc@datapipeline.com,inactive  ,1999-01-22,天津市
2727,国,充聂,18186048794,gcn@datapipeline.com,inactive  ,1993-11-18,北京市
2728,别,骆昌,13539275658,blc@datapipeline.com,inactive  ,1982-07-23,北京市
2729,宁,房,15652209772,nf@datapipeline.com,inactive  ,1991-09-01,天津市
2730,昌,柳栾,13682432977,cll@datapipeline.com,active    ,1986-11-18,河北省
2731,黄,权安,15579001220,hqa@datapipeline.com,active    ,1995-11-02,河北省
2732,芮,包,18446638159,rb@datapipeline.com,inactive  ,1985-10-01,河北省
2733,仲,樊,15993544597,zf@datapipeline.com,inactive  ,1993-05-19,北京市
2734,秋,曹尚,13873416362,qcs@datapipeline.com,inactive  ,1995-05-01,天津市
2735,章,仰毛,18113911407,zym@datapipeline.com,active    ,1995-01-10,河北省
2736,韶,盖,18963225616,sg@datapipeline.com,active    ,1998-12-06,河北省
2737,柴,席赖,13297249317,cxl@datapipeline.com,active    ,1981-04-18,河北省
2738,逑,庾,15482181299,qy@datapipeline.com,active    ,1983-01-12,北京市
2739,项,班,13943547081,xb@datapipeline.com,active    ,1993-01-10,北京市
2740,娄,栾燕,15730595040,lly@datapipeline.com,active    ,1982-03-01,河北省
2741,谢,吉洪,18865109423,xjh@datapipeline.com,inactive  ,1994-08-07,天津市
2742,倪,水,15741602493,ns@datapipeline.com,current   ,1983-05-24,天津市
2743,晏,熊衡,15133876034,yxh@datapipeline.com,current   ,1992-01-21,北京市
2744,吴,濮怀,18992102037,wph@datapipeline.com,inactive  ,1988-11-13,山西省
2745,夏,杭,13212325898,xh@datapipeline.com,inactive  ,1994-04-01,山西省
2746,边,阚双,18799027349,bks@datapipeline.com,active    ,1980-10-02,山西省
2747,经,古,18176718309,jg@datapipeline.com,current   ,1992-03-07,河北省
2748,巴,萧沙,18844925198,bxs@datapipeline.com,current   ,1990-07-20,河北省
2749,钮,翟,13568001667,nz@datapipeline.com,active    ,1998-12-26,山西省
2750,鱼,白融,18219188917,ybr@datapipeline.com,inactive  ,1983-07-23,山西省
2751,卢,党,13818271010,ld@datapipeline.com,inactive  ,1990-05-02,天津市
2752,蒙,龚,18652516576,mg@datapipeline.com,active    ,1993-10-24,河北省
2753,仰,谈,18248801441,yt@datapipeline.com,inactive  ,1990-03-14,河北省
2754,莫,冉,18785278265,mr@datapipeline.com,active    ,1983-05-06,北京市
2755,诸,王路,18321155875,zwl@datapipeline.com,inactive  ,1997-08-09,山西省
2756,诸,崔莫,18678506241,zcm@datapipeline.com,inactive  ,1993-02-23,天津市
2757,戚,扈,18934888657,qh@datapipeline.com,current   ,1992-09-01,北京市
2758,简,冯卫,18410887205,jfw@datapipeline.com,inactive  ,1996-08-24,山西省
2759,凌,容,15423324013,lr@datapipeline.com,active    ,1989-04-18,河北省
2760,姚,元,13965363714,yy@datapipeline.com,active    ,1995-02-24,河北省
2761,於,充裴,18847953034,ycp@datapipeline.com,current   ,1991-11-16,天津市
2762,苍,黄钱,18979371507,chq@datapipeline.com,inactive  ,1989-08-20,北京市
2763,何,殷,18639567013,hy@datapipeline.com,active    ,1992-07-06,北京市
2764,隆,和连,15323323973,lhl@datapipeline.com,inactive  ,1993-06-04,山西省
2765,鲍,邵许,13198154206,bsx@datapipeline.com,current   ,1984-02-05,山西省
2766,聂,元贲,15113361426,nyb@datapipeline.com,inactive  ,1997-01-24,北京市
2767,班,伊邢,13969134979,byx@datapipeline.com,current   ,1997-10-25,天津市
2768,席,丁,13699232005,xd@datapipeline.com,current   ,1999-06-11,河北省
